0,234
0,340
0,322
0,358
0,320
1,341
1,34
1,329
1,43
1,21
1,389
1,62
1,81
2,1
2,228
2,167
2,376
2,34
2,19
2,168
2,337
2,264
2,10
3,373
3,398
4,347
4,369
4,288
4,173
4,113
5,338
5,389
5,304
5,216
5,132
6,58
6,183
6,103
6,315
6,198
7,386
7,115
8,139
8,117
8,375
8,106
8,207
9,346
9,265
9,365
9,114
9,206
10,22
10,132
10,267
10,26
10,285
11,342
11,147
11,65
11,385
11,184
12,233
12,396
12,343
12,305
13,188
13,5
13,216
13,289
13,191
13,389
13,266
14,330
15,355
15,175
15,42
16,19
16,21
16,59
16,397
16,356
17,299
17,361
17,194
17,213
17,131
17,326
18,255
18,51
18,377
18,123
18,7
18,226
19,35
19,263
19,47
19,5
19,43
20,51
20,284
20,123
20,254
20,256
20,377
21,62
21,78
21,193
21,269
21,272
22,80
22,389
22,26
22,35
22,25
22,259
22,5
23,269
23,277
23,25
23,13
23,314
24,391
24,317
24,179
24,344
24,67
24,243
24,396
25,43
25,1
25,392
25,19
25,211
25,338
26,220
26,364
26,78
26,300
26,215
26,62
26,257
26,59
27,259
27,139
27,330
27,102
27,270
28,156
28,248
28,3
29,248
29,39
29,84
29,40
30,348
30,32
30,369
30,4
30,64
30,288
30,234
31,51
31,96
31,231
31,180
32,134
32,68
32,358
32,153
32,343
32,245
32,335
33,393
33,174
33,138
33,391
33,372
34,91
34,215
34,78
34,193
35,338
35,88
35,314
35,185
35,168
35,187
35,63
35,1
36,71
36,329
36,129
36,2
36,22
36,34
37,176
37,324
37,104
38,187
38,35
38,341
38,207
38,60
38,167
38,5
38,219
38,306
40,119
40,242
40,6
40,248
41,136
41,83
41,75
41,69
41,67
42,113
42,319
42,73
42,95
44,30
44,158
44,311
44,175
44,265
45,274
45,324
45,53
45,339
45,362
46,271
46,68
46,224
46,186
47,169
47,157
47,154
47,144
47,79
48,314
48,185
48,303
48,211
49,127
49,84
49,141
49,384
49,367
50,171
50,281
51,250
51,385
51,121
51,37
52,161
52,369
52,32
52,275
52,30
52,288
52,76
53,324
53,11
53,385
53,163
53,20
53,226
53,57
53,274
54,25
54,8
54,100
54,273
54,34
54,318
54,314
55,176
55,268
55,221
55,182
56,152
56,149
56,104
56,148
57,150
57,342
57,352
58,198
59,62
59,100
60,82
60,188
60,19
60,266
60,100
60,376
61,361
61,13
62,65
62,318
62,110
62,353
62,94
62,109
62,34
62,187
62,100
62,82
62,263
62,132
62,80
62,193
63,247
63,60
63,191
64,224
64,265
64,346
64,325
64,113
64,173
65,34
66,319
66,90
66,234
66,197
66,224
67,151
67,117
67,136
67,330
67,399
67,165
67,199
67,102
67,162
68,52
68,369
68,124
69,64
69,180
69,121
70,333
70,99
70,242
71,304
71,337
71,5
71,247
71,185
71,137
72,9
72,3
72,25
72,373
72,147
73,234
73,237
74,31
74,328
74,37
74,385
75,259
75,169
75,227
75,330
75,375
75,160
76,87
76,131
76,68
76,208
76,319
77,3
77,336
77,327
77,58
77,203
78,1
78,202
78,135
78,371
78,62
78,329
79,200
79,27
79,179
79,172
79,312
79,246
79,298
79,259
79,174
79,205
80,88
80,269
80,5
80,131
80,251
80,392
80,188
80,147
80,216
80,191
81,219
81,13
81,187
81,318
82,272
82,263
82,349
82,29
82,28
82,376
82,23
82,92
83,117
83,236
84,276
84,223
85,311
85,332
85,335
85,73
85,107
86,101
86,227
87,90
87,15
87,0
87,42
88,26
88,257
88,10
88,267
88,191
89,74
89,387
89,377
89,7
90,234
