1,0
2,278
3,271
3,288
4,272
4,3
5,273
6,274
6,5
7,275
7,6
8,276
8,7
9,277
9,8
10,279
10,9
11,280
11,10
12,281
12,11
13,2
14,282
14,12
15,283
15,14
16,284
16,15
17,285
17,16
18,286
18,17
19,287
19,18
20,288
20,19
21,3
21,20
22,4
22,21
23,5
24,13
25,6
25,23
26,7
26,25
27,8
27,26
28,9
28,27
29,10
29,28
30,11
30,29
31,12
31,30
32,14
32,31
33,15
33,32
34,16
34,33
35,24
36,17
36,34
37,18
37,36
38,19
38,37
39,20
39,38
40,21
40,39
41,22
41,40
42,23
43,25
43,42
44,26
44,43
45,27
45,44
46,35
47,28
47,45
48,29
48,47
49,30
49,48
50,31
50,49
51,32
51,50
52,33
52,51
53,34
53,52
54,36
54,53
55,37
55,54
56,38
56,55
57,46
58,39
58,56
59,40
59,58
60,41
60,59
61,42
62,43
62,61
63,44
63,62
64,45
64,63
65,47
65,64
66,48
66,65
67,49
67,66
68,57
69,50
69,67
70,51
70,69
71,52
71,70
72,53
72,71
73,54
73,72
74,55
74,73
75,56
75,74
76,58
76,75
77,59
77,76
78,60
78,77
79,0
80,61
81,62
81,80
82,63
82,81
83,64
83,82
84,65
84,83
85,66
85,84
86,67
86,85
87,69
87,86
88,70
88,87
89,71
89,88
90,1
90,79
91,72
91,89
92,73
92,91
93,74
93,92
94,75
94,93
95,76
95,94
96,77
96,95
97,78
97,96
98,80
99,81
99,98
100,82
100,99
101,112
101,90
102,83
102,100
103,84
103,102
104,85
104,103
105,86
105,104
106,87
106,105
107,88
107,106
108,89
108,107
109,91
109,108
110,92
110,109
111,93
111,110
112,1
113,212
113,101
114,94
114,111
115,95
115,114
116,96
116,115
117,97
117,116
118,98
119,99
119,118
120,100
120,119
121,102
121,120
122,103
122,121
123,104
123,122
124,223
124,113
125,105
125,123
126,106
126,125
127,107
127,126
128,108
128,127
129,109
129,128
130,110
130,129
131,111
131,130
132,114
132,131
133,115
133,132
134,116
134,133
135,234
135,124
136,117
136,134
137,118
138,119
138,137
139,120
139,138
140,121
140,139
141,122
141,140
142,123
142,141
143,125
143,142
144,126
144,143
145,127
145,144
146,245
146,135
147,128
147,145
148,129
148,147
149,130
149,148
150,131
150,149
151,132
151,150
152,133
152,151
153,134
153,152
154,136
154,153
155,137
156,138
156,155
157,256
157,146
158,139
158,156
159,140
159,158
160,141
160,159
161,142
161,160
162,143
162,161
163,144
163,162
164,145
164,163
165,147
165,164
166,148
166,165
167,149
167,166
168,267
168,157
169,150
169,167
170,151
170,169
171,152
171,170
172,153
172,171
173,154
173,172
174,155
175,156
175,174
176,158
176,175
177,159
177,176
178,160
178,177
179,278
179,168
180,161
180,178
181,162
181,180
182,163
182,181
183,164
183,182
184,165
184,183
185,166
185,184
186,167
186,185
187,169
187,186
188,170
188,187
189,171
189,188
190,2
190,179
191,172
191,189
192,173
192,191
193,174
194,175
194,193
195,176
195,194
196,177
196,195
197,178
197,196
198,180
198,197
199,181
199,198
200,182
200,199
201,13
201,190
202,183
202,200
203,184
203,202
204,185
204,203
205,186
205,204
206,187
206,205
207,188
207,206
208,189
208,207
209,191
209,208
210,192
210,209
211,24
211,201
212,112
213,35
213,211
214,46
214,213
215,57
215,214
216,68
216,215
217,79
218,90
218,217
219,101
219,218
220,113
220,219
221,124
221,220
222,135
222,221
223,212
224,146
224,222
225,157
225,224
226,168
226,225
227,179
227,226
228,190
228,227
229,201
229,228
230,211
230,229
231,213
231,230
232,214
232,231
233,215
233,232
234,223
235,216
235,233
236,217
237,218
237,236
238,219
238,237
239,220
239,238
240,221
240,239
241,222
241,240
242,224
242,241
243,225
243,242
244,226
244,243
245,234
246,227
246,244
247,228
247,246
248,229
248,247
249,230
249,248
250,231
250,249
251,232
251,250
252,233
252,251
253,235
253,252
254,236
255,237
255,254
256,245
257,238
257,255
258,239
258,257
259,240
259,258
260,241
260,259
261,242
261,260
262,243
262,261
263,244
263,262
264,246
264,263
265,247
265,264
266,248
266,265
267,256
268,249
268,266
269,250
269,268
270,251
270,269
271,252
271,270
272,253
272,271
273,254
274,255
274,273
275,257
275,274
276,258
276,275
277,259
277,276
278,267
279,260
279,277
280,261
280,279
281,262
281,280
282,263
282,281
283,264
283,282
284,265
284,283
285,266
285,284
286,268
286,285
287,269
287,286
288,270
288,287
