2,154
2,176
2,187
3,0
3,165
3,112
3,123
3,124
3,126
3,131
3,135
3,136
3,138
3,151
3,153
3,156
3,157
3,158
3,159
3,160
3,162
3,177
3,179
3,192
3,195
3,196
3,197
4,121
4,132
4,24
4,116
4,118
4,172
4,181
4,182
5,0
5,154
5,187
5,114
5,126
5,161
5,166
5,167
5,169
5,173
5,179
5,183
6,0
6,46
6,57
6,114
6,126
6,134
6,138
6,140
6,169
6,173
6,177
6,188
6,5
7,46
7,57
7,112
7,114
7,123
7,124
7,126
7,129
7,131
7,135
7,136
7,140
7,151
7,153
7,156
7,157
7,158
7,159
7,160
7,177
7,179
7,188
7,195
7,196
7,197
7,3
7,6
8,122
8,123
8,124
8,126
8,131
8,134
8,136
8,138
8,142
8,151
8,153
8,155
8,156
8,157
8,158
8,159
8,160
8,177
8,195
8,196
8,197
8,3
8,7
9,46
9,57
9,114
9,123
9,124
9,126
9,131
9,136
9,140
9,151
9,153
9,156
9,157
9,158
9,159
9,160
9,188
9,195
9,196
9,197
9,3
9,6
9,7
9,8
10,0
10,154
10,112
10,114
10,123
10,124
10,126
10,131
10,135
10,136
10,151
10,153
10,156
10,157
10,158
10,159
10,160
10,163
10,164
10,169
10,173
10,177
10,179
10,190
10,191
10,192
10,195
10,196
10,197
10,3
10,5
10,6
10,7
10,8
10,9
11,123
11,124
11,126
11,131
11,136
11,151
11,153
11,156
11,157
11,158
11,159
11,160
11,163
11,179
11,195
11,196
11,197
11,3
11,7
11,8
11,9
11,10
12,165
12,123
12,124
12,126
12,131
12,136
12,142
12,151
12,153
12,156
12,157
12,158
12,159
12,160
12,163
12,164
12,168
12,184
12,192
12,195
12,196
12,197
12,3
12,7
12,8
12,9
12,10
12,11
14,154
14,176
14,113
14,122
14,123
14,142
14,146
14,147
14,149
14,150
14,153
14,155
14,163
14,164
14,166
14,179
14,190
14,191
14,192
14,8
14,10
15,154
15,187
15,2
15,35
15,141
15,146
15,150
15,153
15,155
15,163
15,164
15,166
15,169
15,183
15,5
16,154
16,187
16,2
16,141
16,146
16,150
16,166
16,15
17,154
17,187
17,2
17,13
17,35
17,79
17,141
17,142
17,146
17,149
17,150
17,153
17,155
17,163
17,164
17,166
17,169
17,179
17,183
17,184
17,190
17,191
17,5
17,15
17,16
18,110
19,176
19,124
19,129
19,130
19,131
19,166
19,188
19,14
20,176
20,115
20,166
20,14
20,19
21,165
21,176
21,135
21,141
21,152
21,153
21,163
21,164
21,166
21,174
21,178
21,179
21,180
21,185
21,190
21,191
21,196
21,14
21,19
21,20
22,124
22,129
22,131
22,188
22,19
23,22
24,121
24,132
25,165
25,176
25,135
25,141
25,150
25,152
25,153
25,163
25,164
25,166
25,178
25,179
25,185
25,190
25,191
25,196
25,14
25,19
25,20
25,21
26,154
26,176
26,123
26,124
26,126
26,131
26,135
26,136
26,151
26,152
26,153
26,156
26,157
26,158
26,159
26,160
26,163
26,164
26,166
26,178
26,190
26,191
26,192
26,195
26,196
26,197
26,3
26,7
26,8
26,9
26,10
26,11
26,12
26,14
26,19
26,20
26,21
26,25
27,122
27,123
27,124
27,126
27,131
27,134
27,136
27,138
27,142
27,151
27,153
27,155
27,156
27,157
27,158
27,159
27,160
27,177
27,195
27,196
27,197
27,3
27,7
27,8
27,9
27,10
27,11
27,12
27,14
27,26
28,132
28,116
28,118
28,119
28,172
28,182
28,186
28,193
28,194
29,154
29,141
29,147
29,153
29,163
29,164
29,186
29,190
29,191
29,192
29,193
29,10
29,14
29,17
29,21
29,25
29,26
30,132
30,117
30,119
30,144
30,170
30,171
30,174
30,193
31,154
31,187
31,35
31,141
31,153
31,155
31,161
31,163
31,164
31,179
31,185
31,190
31,192
31,15
31,17
32,132
32,24
32,79
32,116
32,117
32,118
32,119
32,144
32,168
32,170
32,171
32,172
32,174
32,181
32,182
32,184
32,186
32,193
32,194
32,4
32,28
32,30
33,154
33,13
33,79
33,90
33,122
33,127
33,146
33,147
33,148
33,149
33,150
33,153
33,155
33,180
33,21
34,154
34,187
34,35
34,90
34,141
34,147
34,150
34,153
34,155
34,163
34,164
34,183
34,190
34,191
34,193
34,15
34,17
34,29
34,31
35,1
35,154
35,187
36,0
36,165
36,79
36,112
36,123
36,124
36,126
36,131
36,135
36,136
36,138
36,142
36,146
36,149
36,151
36,153
36,156
36,157
36,158
36,159
36,160
36,177
36,179
36,184
36,192
36,195
36,196
36,197
36,3
36,7
36,8
36,9
36,10
36,11
36,12
36,17
36,26
36,27
37,0
37,154
37,165
37,79
37,112
37,114
37,123
37,124
37,126
37,131
37,135
37,136
37,138
37,142
37,146
37,149
37,151
37,153
37,156
37,157
37,158
37,159
37,160
37,162
37,163
37,164
37,177
37,179
37,184
37,185
37,190
37,191
37,192
37,195
37,196
37,197
37,3
37,7
37,8
37,9
37,10
37,11
37,12
37,14
37,17
37,21
37,25
37,26
37,27
37,29
37,36
38,128
38,186
39,124
39,129
39,131
39,161
39,179
39,180
39,188
39,19
39,22
40,176
40,2
40,113
40,123
40,124
40,126
40,129
40,131
40,136
40,151
40,153
40,156
40,157
40,158
40,159
40,160
40,161
40,162
40,175
40,179
40,180
40,188
40,192
40,195
40,196
40,197
40,3
40,7
40,8
40,9
40,10
40,11
40,12
40,19
40,22
40,26
40,27
40,36
40,37
40,39
41,132
41,154
41,165
41,68
41,79
41,90
41,101
41,112
41,114
41,119
41,133
41,134
41,135
41,137
41,141
41,144
41,150
41,152
41,153
41,159
41,160
41,161
41,163
41,164
41,168
41,170
41,171
41,172
41,173
41,174
41,177
41,178
41,179
41,180
41,182
41,184
41,185
41,186
41,190
41,191
41,192
41,193
41,194
41,195
41,196
41,197
41,3
41,7
41,10
41,12
41,17
41,21
41,25
41,26
41,29
41,30
41,31
41,32
41,33
41,34
41,36
41,37
42,176
42,101
42,166
42,173
42,179
42,14
42,19
42,20
42,21
42,25
42,26
42,41
43,121
43,132
43,116
43,118
43,119
43,172
43,182
43,186
43,193
43,194
43,4
43,28
43,32
43,41
44,176
44,2
44,113
44,123
44,129
44,136
44,142
44,158
44,159
44,160
44,175
44,188
44,12
44,36
44,40
45,132
45,24
45,79
45,116
45,118
45,119
45,168
45,172
45,181
45,182
45,184
45,186
45,193
45,4
45,28
45,32
45,41
47,154
47,187
47,35
47,153
47,155
47,163
47,164
47,179
47,185
47,192
47,15
47,17
47,31
47,34
47,37
47,41
48,165
48,141
48,150
48,153
48,163
48,164
48,174
48,179
48,185
48,192
48,193
48,17
48,21
48,25
48,29
48,31
48,37
48,41
48,47
49,135
49,141
49,152
49,163
49,164
49,168
49,174
49,178
49,184
49,196
49,12
49,21
49,25
49,26
49,41
49,48
50,132
50,117
50,119
50,144
50,170
50,171
50,174
50,193
50,30
50,32
50,41
51,43
52,154
52,147
52,153
52,163
52,164
52,190
52,191
52,192
52,10
52,14
52,17
52,21
52,25
52,26
52,29
52,34
52,37
52,41
53,121
53,132
53,24
53,79
53,116
53,117
53,118
53,119
53,144
53,168
