0,1
0,2
1,16
2,9
2,16
2,32
3,4
3,5
4,17
5,14
5,17
5,35
6,7
6,8
7,40
7,41
7,42
8,24
8,60
8,45
9,10
10,26
10,61
10,52
11,12
11,13
12,46
12,47
12,48
13,28
13,65
13,51
14,15
15,30
15,66
15,53
16,33
16,34
16,38
17,36
17,37
17,39
18,19
18,20
19,54
20,56
21,22
21,23
22,55
23,57
24,25
25,45
26,27
27,52
28,29
29,51
30,31
31,53
32,79
32,34
33,34
34,44
34,77
34,78
34,42
34,59
34,124
35,83
35,37
36,37
37,50
37,81
37,82
37,48
37,64
37,125
38,126
39,127
40,43
41,76
42,44
42,43
42,128
45,58
45,59
45,129
46,49
47,80
48,50
48,49
48,130
51,63
51,64
51,131
52,62
52,59
52,132
53,67
53,64
53,133
54,85
54,86
55,88
55,89
56,144
57,147
58,59
59,62
59,97
59,98
59,150
60,96
61,99
61,59
63,64
64,67
64,102
64,103
64,151
65,101
66,104
66,64
68,69
68,70
69,74
70,106
71,72
71,73
72,75
73,107
74,108
75,113
76,77
77,7
78,79
80,81
81,12
82,83
84,85
84,86
86,109
86,134
87,88
87,89
89,114
89,135
90,91
90,92
91,112
92,142
93,94
93,95
94,117
95,143
96,97
97,8
98,99
100,41
100,78
100,60
100,98
101,102
102,13
103,104
105,47
105,82
105,65
105,103
106,152
106,153
107,154
107,155
108,169
108,349
109,110
109,111
110,168
111,112
113,171
113,350
114,115
114,116
115,170
116,117
118,119
118,120
119,150
120,351
121,122
121,123
122,151
123,352
126,174
127,175
128,369
129,372
130,373
131,376
132,150
132,377
133,151
133,378
134,180
134,383
134,384
134,385
135,182
135,386
135,387
135,388
136,137
136,138
137,172
138,184
138,185
138,177
138,389
138,390
139,140
139,141
140,173
141,186
141,187
141,179
141,391
141,392
142,188
143,188
144,145
144,191
145,146
146,353
147,148
147,194
148,149
149,354
150,370
151,374
152,160
152,355
154,166
154,356
156,157
156,158
158,159
158,161
158,160
158,191
158,263
158,264
158,265
159,160
160,161
160,219
162,163
162,164
164,165
164,167
164,166
164,194
164,340
164,341
164,342
165,166
166,167
166,296
168,169
169,109
170,171
171,114
172,184
172,185
172,212
172,357
173,186
173,187
173,289
173,358
174,176
174,359
174,360
174,361
175,178
175,364
175,365
175,366
176,177
177,379
177,380
178,179
179,381
179,382
180,181
182,183
188,393
189,190
189,191
191,239
191,360
191,396
191,397
191,398
191,399
191,400
191,401
191,402
192,193
192,194
194,316
194,365
194,403
194,404
194,405
194,406
194,407
194,408
194,409
195,196
196,227
196,201
197,198
198,205
198,202
199,200
199,201
199,202
200,400
200,204
201,227
202,205
203,204
203,205
203,206
204,400
206,258
206,261
207,208
207,209
207,210
208,231
208,232
208,233
208,234
209,226
209,241
209,242
209,243
209,244
210,241
210,231
211,212
211,213
212,235
212,236
213,215
213,232
214,215
215,232
216,217
216,218
217,228
217,257
218,270
218,219
219,270
220,221
220,222
221,229
221,412
222,233
222,224
223,224
223,225
224,233
225,234
225,230
226,227
226,228
226,229
226,230
228,257
229,412
230,234
231,241
235,237
235,238
236,242
236,237
237,242
238,240
238,243
239,240
240,243
244,247
244,401
245,246
245,247
245,248
245,249
246,252
246,253
246,254
247,401
248,249
248,402
249,402
250,251
251,259
251,254
252,253
252,413
253,413
254,259
255,256
255,257
255,258
255,259
256,267
256,398
258,261
260,261
260,262
262,271
262,265
265,271
266,267
266,268
266,269
266,270
266,271
267,398
268,269
268,399
269,399
272,273
273,304
273,278
274,275
275,282
275,279
276,277
276,278
276,279
277,407
277,281
278,304
279,282
280,281
280,282
280,283
281,407
283,335
283,338
284,285
284,286
284,287
285,308
285,309
285,310
285,311
286,303
286,318
286,319
286,320
286,321
287,318
287,308
288,289
288,290
289,312
289,313
290,292
290,309
291,292
292,309
293,294
293,295
294,305
294,334
295,347
295,296
296,347
297,298
297,299
298,306
298,414
299,310
299,301
300,301
300,302
301,310
302,311
302,307
303,304
303,305
303,306
303,307
305,334
306,414
307,311
308,318
312,314
312,315
313,319
313,314
314,319
315,317
315,320
316,317
317,320
321,324
321,408
322,323
322,324
322,325
322,326
323,329
323,330
323,331
324,408
325,326
325,409
326,409
327,328
328,336
328,331
329,330
329,415
330,415
331,336
332,333
332,334
332,335
332,336
333,344
333,405
335,338
337,338
337,339
339,348
339,342
342,348
343,344
343,345
343,346
343,347
343,348
344,405
345,346
345,406
346,406
349,416
350,419
357,410
357,423
358,411
358,424
359,362
359,363
360,410
361,390
361,363
362,389
362,380
363,390
364,367
364,368
365,411
366,392
366,368
367,391
367,382
368,392
369,372
369,371
370,371
371,372
373,376
373,375
374,375
375,376
379,394
380,389
381,395
382,391
385,394
385,422
388,395
388,425
394,422
395,425
410,423
411,424
416,417
417,108
418,84
418,110
418,349
419,420
420,113
421,87
421,115
421,350
