1,0
3,0
3,12
3,23
3,2
4,3
5,3
6,3
7,3
9,8
10,8
10,9
11,8
11,9
11,10
12,0
13,8
13,9
13,10
13,11
14,8
14,9
14,10
14,11
14,13
15,8
15,9
15,10
15,11
15,13
15,14
16,3
16,4
16,8
16,9
16,10
16,11
16,13
16,14
16,15
17,3
17,16
18,3
18,16
18,17
19,3
19,8
19,17
19,18
20,3
20,16
20,17
20,18
20,19
21,3
21,20
22,3
22,16
22,20
23,0
23,12
24,16
25,3
25,16
25,20
25,24
26,3
27,3
27,20
28,3
28,22
29,3
29,22
29,28
30,3
30,22
30,28
30,29
31,3
31,22
31,28
31,29
31,30
32,3
32,22
32,28
32,29
32,30
32,31
33,18
34,0
35,18
36,17
36,18
37,17
37,18
37,36
38,3
38,19
38,20
39,3
39,21
40,21
42,41
43,3
43,18
43,20
43,42
44,3
44,19
45,0
46,17
46,44
47,3
47,19
47,44
48,33
48,47
49,47
50,19
50,44
50,47
51,3
51,8
51,18
51,19
51,33
51,36
51,43
51,44
51,47
51,50
52,44
52,51
53,36
53,43
53,51
54,3
54,20
54,43
54,51
54,53
55,43
55,51
55,53
55,54
56,0
57,43
57,54
57,55
58,43
58,51
58,53
58,54
58,55
58,57
59,36
59,43
59,51
59,53
59,54
59,55
59,57
59,58
60,43
60,51
60,53
60,54
60,55
60,57
60,58
60,59
61,3
61,43
61,51
61,53
61,54
61,55
61,57
61,58
61,59
61,60
62,43
62,51
62,53
62,54
62,55
62,57
62,58
62,59
62,60
62,61
63,43
63,54
63,55
63,57
63,58
63,59
63,60
63,61
63,62
64,53
65,3
65,17
65,18
65,20
65,36
65,43
66,3
66,17
66,18
66,20
66,36
66,43
66,65
67,0
68,3
68,17
68,18
68,20
68,36
68,54
68,65
68,66
69,3
69,18
69,20
69,36
69,43
69,65
69,66
69,68
70,3
70,19
70,20
71,43
72,43
72,71
73,18
73,36
73,43
73,65
73,66
73,68
73,69
74,43
74,54
74,59
74,60
74,61
74,62
74,63
75,0
76,0
