0,1
0,2
0,3
0,4
0,5
1,6
2,30
3,9
4,11
4,8
4,33
4,37
4,38
4,39
4,40
5,27
5,31
5,32
5,53
5,55
5,52
5,40
6,7
6,8
6,9
6,10
7,11
9,30
9,32
9,33
9,34
9,35
9,36
10,15
10,13
10,37
10,41
10,42
10,43
10,35
11,12
11,13
11,14
12,15
14,19
14,17
14,41
14,44
14,45
14,46
14,39
15,16
15,17
15,18
16,19
18,23
18,21
18,44
18,47
18,48
18,49
18,43
19,20
19,21
19,22
20,23
22,27
22,25
22,47
22,50
22,51
22,52
22,46
23,24
23,25
23,26
24,27
26,30
26,29
26,50
26,53
26,54
26,49
26,36
27,28
27,29
28,30
30,31
34,40
35,38
35,66
35,68
35,67
36,55
36,70
36,57
36,71
39,42
39,64
39,66
39,65
40,68
40,70
40,69
43,45
43,62
43,64
43,63
46,48
46,60
46,62
46,61
49,51
49,56
49,60
49,59
52,54
52,56
52,57
52,58
56,58
56,59
57,58
57,71
58,59
58,71
58,72
59,60
59,61
59,72
60,61
61,62
61,63
61,72
62,63
63,64
63,65
63,72
64,65
65,66
65,67
65,72
66,67
67,68
67,69
67,72
68,69
69,70
69,71
69,72
70,71
71,72
