1,0
2,0
3,790
4,223
5,656
6,690
7,812
8,0
9,24
10,390
11,1
12,0
13,0
14,179
15,357
16,246
17,179
18,778
19,479
20,479
21,978
22,1
23,590
24,445
25,790
26,235
27,290
28,190
29,1
30,479
31,556
32,379
33,490
34,667
35,0
36,556
37,79
38,468
39,0
40,79
41,179
42,179
43,1
44,24
45,0
46,0
47,12
48,190
49,690
50,290
51,46
52,1
53,379
54,379
55,223
56,1
57,2
58,68
59,357
60,268
61,1
62,978
63,512
64,0
65,346
66,24
67,867
68,0
69,223
70,690
71,978
72,112
73,43
74,79
75,28
76,856
77,112
78,667
79,445
80,2
81,112
82,690
83,179
84,334
85,390
86,1
87,901
88,778
89,468
90,1
91,55
92,190
93,334
94,1
95,0
96,112
97,55
98,190
99,690
100,99
101,667
102,23
103,179
104,42
105,190
106,179
107,223
108,379
109,1
110,0
111,67
112,1
113,1
114,534
115,88
116,601
117,17
118,29
119,812
120,42
121,33
122,146
123,25
124,223
125,23
126,601
127,35
128,29
129,1
130,60
131,52
132,116
133,132
134,390
135,667
136,24
137,46
138,29
139,312
140,28
141,690
142,94
143,18
144,138
145,43
146,445
147,978
148,401
149,68
150,41
151,357
152,99
153,579
154,149
155,379
156,112
157,0
158,38
159,1
160,390
161,150
162,446
163,31
164,357
165,2
166,1
167,190
168,112
169,146
170,132
171,74
172,223
173,223
174,556
175,103
176,114
177,174
178,856
179,146
180,105
181,50
182,108
183,146
184,579
185,83
186,83
187,667
188,60
189,357
190,1
191,468
192,68
193,556
194,37
195,170
196,15
197,79
198,193
199,91
200,58
201,667
202,457
203,634
204,179
205,202
206,667
207,1
208,0
209,0
210,68
211,468
212,0
213,557
214,468
215,58
216,92
217,161
218,812
219,590
220,6
221,41
222,164
223,1
224,889
225,115
226,17
227,114
228,667
229,667
230,268
231,56
232,0
233,164
234,138
235,445
236,157
237,122
238,312
239,188
240,290
241,29
242,23
243,70
244,190
245,35
246,35
247,221
248,121
249,490
250,190
251,240
252,667
253,24
254,121
255,43
256,23
257,667
258,247
259,978
260,0
261,28
262,255
263,61
264,334
265,334
266,24
267,204
268,2
269,401
270,204
271,468
272,379
273,0
274,667
275,501
276,223
277,71
278,185
279,1
280,53
281,223
