4,780
4,1306
4,1665
4,1252
5,224
5,1216
5,1697
5,1626
5,1916
5,1562
5,1782
5,1090
6,1513
6,1549
6,236
6,702
7,1484
7,1543
7,1580
7,1709
7,1810
7,447
8,1024
8,1351
8,1520
8,1133
9,524
9,1383
10,80
10,1261
10,1402
11,1325
11,1749
11,1892
11,1905
12,1146
12,1366
12,1519
12,1604
12,1884
12,1877
12,1690
12,369
12,1841
13,1112
13,1205
13,1618
13,1680
13,1323
13,1171
13,1421
15,1227
15,1606
15,1548
15,1507
15,1463
15,1372
16,902
16,1560
16,1968
16,1812
16,1382
16,1805
17,1546
17,1285
18,358
18,1695
18,1575
18,1622
19,1767
20,768
20,1979
20,1891
21,1421
21,1589
21,1443
22,1496
22,1566
22,1879
23,1282
23,1807
24,1492
24,1613
24,1150
24,1204
26,1986
26,1892
27,1895
27,1979
28,1126
28,1165
28,1930
28,10
28,136
28,1748
29,1307
29,1408
29,1641
29,23
29,125
29,1493
30,1448
30,1472
30,1794
30,9
30,16
30,1802
30,1282
30,1859
31,1149
31,1210
31,1239
31,1461
31,1614
31,1907
31,1186
31,1212
31,1231
31,1866
32,1675
32,1729
32,1344
32,16
33,1544
33,1721
33,1863
33,335
33,1283
33,1895
33,1539
34,1375
34,1946
34,1971
34,1710
34,1722
34,1801
35,1304
35,1315
36,1556
37,1595
37,1761
37,1115
38,1327
38,1705
38,1762
38,1157
38,557
38,1741
39,1213
39,28
39,1402
39,1971
39,1202
39,1280
39,1337
40,1365
40,1268
40,1756
41,1989
41,1926
41,1710
41,1797
42,746
42,1336
42,1503
42,1790
42,1342
43,1136
43,1230
43,1325
44,902
44,1267
44,1514
44,1689
44,879
45,1563
45,1577
45,768
45,1755
45,1913
46,713
46,1398
46,1615
46,1742
46,1957
46,1321
48,1696
48,1859
48,125
48,1497
48,1756
49,1800
49,26
50,1920
50,1282
50,1807
50,879
50,1370
51,1686
51,1716
52,1743
52,1769
53,791
53,1504
53,1231
53,1367
54,435
54,1161
54,1658
54,1780
54,1917
54,1886
54,1783
54,1331
55,1732
55,1971
55,1761
55,1535
55,1147
55,1363
56,1139
56,1522
56,1759
56,1133
56,18
57,1595
57,37
58,1590
59,1355
60,1173
60,1272
60,1277
60,1407
60,1677
60,1870
60,1810
60,1580
61,1476
61,1717
61,1768
61,1829
61,1464
61,8
62,1945
62,635
62,1521
62,1613
62,1661
62,11
62,469
63,247
63,180
63,1400
63,1704
63,1456
64,1279
64,458
64,1198
64,1948
64,13
64,1318
65,413
65,1686
65,1853
65,1745
65,1186
66,1612
66,713
66,1576
66,1649
66,1988
66,1265
66,1249
66,1957
66,1241
66,4
67,1146
67,1190
67,702
67,369
67,1469
67,61
68,1090
68,1507
68,1586
68,15
68,1438
68,1463
68,1618
68,269
69,2
69,1490
70,1316
70,1647
70,1702
70,1152
71,1154
71,1839
72,1751
72,34
72,1233
73,1207
73,38
73,1582
73,1654
73,1846
74,1786
74,1943
74,1325
74,1834
75,1653
75,1697
75,1463
75,1392
76,1222
76,1411
76,1716
76,1305
76,1458
76,1804
77,1470
77,1144
77,1762
77,33
77,1732
77,1235
78,890
78,1506
78,1755
78,1957
78,1203
78,780
79,1124
79,1886
79,1932
79,1245
79,1825
80,1890
81,1581
81,1639
81,1731
81,1749
82,1848
82,29
82,169
82,1308
82,1501
82,1258
83,1013
83,1807
83,1228
83,1920
83,8
83,458
83,40
84,1272
84,1665
84,1482
84,1755
85,1978
85,1420
85,1475
86,1901
86,1303
86,1370
86,1802
86,1962
87,1647
87,1653
87,1719
87,1958
87,73
88,1193
88,1453
88,1732
88,979
88,57
88,1770
